module_definition	module	component	component_class	n_features	n_edges	mdc	log2_mdc	direction	p_loss_sample	p_loss_gene	q_loss_sample	q_loss_gene	q_loss_max	p_gain_sample	p_gain_gene	q_gain_sample	q_gain_gene	q_gain_max	directional_p_sample	directional_p_gene	directional_fdr	significant_fdr_05	significant_fdr_10	component_label
full_cohort	396	TS_DLPFC	TS	302	5671	0.80623128583762	-0.310734326772765	Higher in Control	0.0049751243781094	1.0	0.0086442786069651	1.0	1.0	1.0	0.0049751243781094	1.0	0.0160823788036561	1.0	1.0	0.0049751243781094	1.0	False	False	TS: DLPFC
full_cohort	396	TS_PCGBA23	TS	302	4095	1.02475140139937	0.0352739629324759	Higher in AD	1.0	0.756218905472637	1.0	1.0	1.0	0.0049751243781094	0.248756218905473	0.0119740281642634	0.543436662839648	0.543436662839648	1.0	0.756218905472637	1.0	False	False	TS: PCG
full_cohort	396	CT_AC__DLPFC	CT	302	11128	0.835183946868785	-0.259834112859081	Higher in Control	0.975124378109453	0.985074626865672	1.0	1.0	1.0	0.0298507462686567	0.0199004975124378	0.0927968851395198	0.0748887143231212	0.0927968851395198	0.0298507462686567	0.0199004975124378	0.0927968851395198	False	True	CT: AC - DLPFC
full_cohort	396	CT_AC__PCGBA23	CT	302	9464	1.05730229005918	0.0803879122168817	Higher in AD	0.855721393034826	0.0199004975124378	1.0	0.0672826344468136	1.0	0.149253731343284	0.985074626865672	0.278868813825609	1.0	1.0	0.855721393034826	0.0199004975124378	1.0	False	False	CT: AC - PCG
full_cohort	396	CT_DLPFC__PCGBA23	CT	302	9737	0.789829769638777	-0.340386349144265	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.027363184079602	0.0197622996130459	0.027363184079602	0.0049751243781094	0.0049751243781094	0.027363184079602	True	True	CT: DLPFC - PCG
full_cohort	417	TS_AC	TS	226	13861	1.04438679297575	0.0626561189594224	Higher in AD	0.0049751243781094	0.0796019900497512	0.0167765822052528	0.230845771144279	0.230845771144279	1.0	0.925373134328358	1.0	1.0	1.0	0.0049751243781094	0.0796019900497512	0.230845771144279	False	False	TS: AC
full_cohort	417	TS_DLPFC	TS	226	666	0.779767039607686	-0.358884920915495	Higher in Control	0.0995024875621891	1.0	0.136939067041032	1.0	1.0	0.90547263681592	0.0049751243781094	1.0	0.0160823788036561	1.0	0.90547263681592	0.0049751243781094	1.0	False	False	TS: DLPFC
full_cohort	417	TS_PCGBA23	TS	226	231	1.07636925049109	0.106173082046304	Higher in AD	0.776119402985075	0.45273631840796	1.0	0.97007499814361	1.0	0.228855721393035	0.552238805970149	0.34943561761087	1.0	1.0	0.776119402985075	0.45273631840796	1.0	False	False	TS: PCG
full_cohort	417	CT_AC__DLPFC	CT	226	6179	0.864928221151198	-0.20934768385593	Higher in Control	0.54228855721393	0.810945273631841	0.98161093267838	1.0	1.0	0.462686567164179	0.194029850746269	1.0	0.504477611940298	1.0	0.462686567164179	0.194029850746269	1.0	False	False	CT: AC - DLPFC
full_cohort	417	CT_AC__PCGBA23	CT	226	3674	0.989662631992414	-0.0149912889894477	Higher in Control	1.0	0.263681592039801	1.0	0.558847553278384	1.0	0.0049751243781094	0.741293532338308	0.0130827344757693	1.0	1.0	0.0049751243781094	0.741293532338308	1.0	False	False	CT: AC - PCG
full_cohort	417	CT_DLPFC__PCGBA23	CT	226	814	0.703651420172856	-0.507067181551925	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.027363184079602	0.0197622996130459	0.027363184079602	0.0049751243781094	0.0049751243781094	0.027363184079602	True	True	CT: DLPFC - PCG
full_cohort	520	TS_AC	TS	364	6670	0.809738798209151	-0.304471489730301	Higher in Control	1.0	0.985074626865672	1.0	1.0	1.0	0.0049751243781094	0.0199004975124378	0.0267182605491063	0.115422885572139	0.115422885572139	0.0049751243781094	0.0199004975124378	0.115422885572139	False	False	TS: AC
full_cohort	520	TS_DLPFC	TS	364	12090	0.921045490325505	-0.118655682277274	Higher in Control	0.0049751243781094	1.0	0.0086442786069651	1.0	1.0	1.0	0.0049751243781094	1.0	0.0160823788036561	1.0	1.0	0.0049751243781094	1.0	False	False	TS: DLPFC
full_cohort	520	TS_PCGBA23	TS	364	4186	1.12574880712946	0.170884948966167	Higher in AD	1.0	0.343283582089552	1.0	0.867591865235227	1.0	0.0049751243781094	0.661691542288557	0.0119740281642634	1.0	1.0	1.0	0.343283582089552	1.0	False	False	TS: PCG
full_cohort	520	CT_AC__DLPFC	CT	364	18096	0.841729286431701	-0.248571780741126	Higher in Control	0.980099502487562	0.980099502487562	1.0	1.0	1.0	0.0248756218905473	0.0248756218905473	0.0790491984521835	0.0889303482587065	0.0889303482587065	0.0248756218905473	0.0248756218905473	0.0889303482587065	False	True	CT: AC - DLPFC
full_cohort	520	CT_AC__PCGBA23	CT	364	10672	0.832166794170551	-0.265055373004635	Higher in Control	1.0	0.990049751243781	1.0	1.0	1.0	0.0049751243781094	0.0149253731343284	0.0130827344757693	0.0784964068546158	0.0784964068546158	0.0049751243781094	0.0149253731343284	0.0784964068546158	False	True	CT: AC - PCG
full_cohort	520	CT_DLPFC__PCGBA23	CT	364	14352	0.990839079491408	-0.0132773241264529	Higher in Control	0.0099502487562189	0.995024875621891	0.0203269367448472	1.0	1.0	0.995024875621891	0.0099502487562189	1.0	0.0374443571615606	1.0	0.995024875621891	0.0099502487562189	1.0	False	False	CT: DLPFC - PCG
full_cohort	541	TS_AC	TS	55	153	0.783572138618402	-0.351861994106349	Higher in Control	0.781094527363184	0.860696517412935	1.0	1.0	1.0	0.223880597014925	0.144278606965174	0.650668227490001	0.536420461793596	0.650668227490001	0.223880597014925	0.144278606965174	0.650668227490001	False	False	TS: AC
full_cohort	541	TS_DLPFC	TS	55	153	0.921306004436712	-0.118247679331156	Higher in Control	0.119402985074627	0.850746268656716	0.161136067236632	1.0	1.0	0.885572139303483	0.154228855721393	1.0	0.310692912250342	1.0	0.885572139303483	0.154228855721393	1.0	False	False	TS: DLPFC
full_cohort	541	TS_PCGBA23	TS	55	171	1.0985729833191	0.135630717894935	Higher in AD	0.786069651741294	0.45273631840796	1.0	0.97007499814361	1.0	0.218905472636816	0.552238805970149	0.341588759499207	1.0	1.0	0.786069651741294	0.45273631840796	1.0	False	False	TS: PCG
full_cohort	541	CT_AC__DLPFC	CT	55	324	0.840181239283298	-0.251227523172823	Higher in Control	0.626865671641791	0.786069651741294	1.0	1.0	1.0	0.378109452736318	0.218905472636816	0.883566040763922	0.549183905036222	0.883566040763922	0.378109452736318	0.218905472636816	0.883566040763922	False	False	CT: AC - DLPFC
full_cohort	541	CT_AC__PCGBA23	CT	55	342	1.65700648773014	0.728579251200146	Higher in AD	0.0049751243781094	0.0049751243781094	0.0227892794094046	0.0201847903340441	0.0227892794094046	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0227892794094046	True	True	CT: AC - PCG
full_cohort	541	CT_DLPFC__PCGBA23	CT	55	342	1.09143901823223	0.126231525150787	Higher in AD	0.0796019900497512	0.512437810945274	0.137145597314632	0.990251445475326	0.990251445475326	0.925373134328358	0.492537313432836	1.0	1.0	1.0	0.0796019900497512	0.512437810945274	0.990251445475326	False	False	CT: DLPFC - PCG
full_cohort	584	TS_AC	TS	1203	86736	1.2791691076347	0.355207002779868	Higher in AD	0.0049751243781094	0.0049751243781094	0.0167765822052528	0.0240464344941957	0.0240464344941957	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0240464344941957	True	True	TS: AC
full_cohort	584	TS_DLPFC	TS	1203	82621	1.04360018425296	0.0615691039832245	Higher in AD	0.0049751243781094	0.965174129353234	0.0086442786069651	1.0	1.0	1.0	0.0398009950248756	1.0	0.0970585668150476	1.0	0.0049751243781094	0.965174129353234	1.0	False	False	TS: DLPFC
full_cohort	584	TS_PCGBA23	TS	1203	71631	1.23695236556606	0.306789943899711	Higher in AD	1.0	0.0049751243781094	1.0	0.0415569212759731	1.0	0.0049751243781094	1.0	0.0119740281642634	1.0	1.0	1.0	0.0049751243781094	1.0	False	False	TS: PCG
full_cohort	584	CT_AC__DLPFC	CT	1203	169719	1.15787767562058	0.211482847371	Higher in AD	0.0049751243781094	0.0049751243781094	0.0161691542288557	0.0309322950465066	0.0309322950465066	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0309322950465066	True	True	CT: AC - DLPFC
full_cohort	584	CT_AC__PCGBA23	CT	1203	158043	1.11942379723347	0.162756322656621	Higher in AD	0.0049751243781094	0.0049751243781094	0.0227892794094046	0.0201847903340441	0.0227892794094046	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0227892794094046	True	True	CT: AC - PCG
full_cohort	584	CT_DLPFC__PCGBA23	CT	1203	154253	1.15613614533021	0.209311298035312	Higher in AD	0.0049751243781094	0.0796019900497512	0.0111162935323383	0.264722897142196	0.264722897142196	1.0	0.925373134328358	1.0	1.0	1.0	0.0049751243781094	0.0796019900497512	0.264722897142196	False	False	CT: DLPFC - PCG
full_cohort	589	TS_AC	TS	1802	198765	0.888012039038382	-0.171348859141672	Higher in Control	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0267182605491063	0.0313649145576465	0.0313649145576465	0.0049751243781094	0.0049751243781094	0.0313649145576465	True	True	TS: AC
full_cohort	589	TS_DLPFC	TS	1802	141778	1.00364574606905	0.0052501352487726	Higher in AD	0.0049751243781094	1.0	0.0086442786069651	1.0	1.0	1.0	0.0049751243781094	1.0	0.0160823788036561	1.0	0.0049751243781094	1.0	1.0	False	False	TS: DLPFC
full_cohort	589	TS_PCGBA23	TS	1802	203203	1.16116346684308	0.21557108693474	Higher in AD	1.0	0.0149253731343284	1.0	0.10092395167022	1.0	0.0049751243781094	0.990049751243781	0.0119740281642634	1.0	1.0	1.0	0.0149253731343284	1.0	False	False	TS: PCG
full_cohort	589	CT_AC__DLPFC	CT	1802	336323	0.948192886894921	-0.0767475245185977	Higher in Control	0.0049751243781094	0.0945273631840796	0.0161691542288557	0.346600331674959	0.346600331674959	1.0	0.91044776119403	1.0	1.0	1.0	1.0	0.91044776119403	1.0	False	False	CT: AC - DLPFC
full_cohort	589	CT_AC__PCGBA23	CT	1802	402578	0.930244479700384	-0.104318170818239	Higher in Control	1.0	0.671641791044776	1.0	1.0	1.0	0.0049751243781094	0.333333333333333	0.0130827344757693	0.824212271973466	0.824212271973466	0.0049751243781094	0.333333333333333	0.824212271973466	False	False	CT: AC - PCG
full_cohort	589	CT_DLPFC__PCGBA23	CT	1802	340054	1.03489894273053	0.0494898962853141	Higher in AD	0.0049751243781094	1.0	0.0111162935323383	1.0	1.0	1.0	0.0049751243781094	1.0	0.0197622996130459	1.0	0.0049751243781094	1.0	1.0	False	False	CT: DLPFC - PCG
full_cohort	590	TS_AC	TS	289	4465	0.912330653556193	-0.132371303621724	Higher in Control	0.965174129353234	0.701492537313433	1.0	1.0	1.0	0.0398009950248756	0.303482587064677	0.186165944471192	0.830282549516568	0.830282549516568	0.0398009950248756	0.303482587064677	0.830282549516568	False	False	TS: AC
full_cohort	590	TS_DLPFC	TS	289	5356	1.32474590940789	0.405715672588977	Higher in AD	0.0049751243781094	0.0049751243781094	0.0086442786069651	0.0461028192371476	0.0461028192371476	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0461028192371476	True	True	TS: DLPFC
full_cohort	590	TS_PCGBA23	TS	289	4005	0.909822557420665	-0.136342890774945	Higher in Control	1.0	0.990049751243781	1.0	1.0	1.0	0.0049751243781094	0.0149253731343284	0.0119740281642634	0.0605543710021322	0.0605543710021322	0.0049751243781094	0.0149253731343284	0.0605543710021322	False	True	TS: PCG
full_cohort	590	CT_AC__DLPFC	CT	289	9880	0.883763505151786	-0.178267738383559	Higher in Control	0.228855721393035	0.686567164179104	0.495854063018242	1.0	1.0	0.776119402985075	0.318407960199005	1.0	0.689883913764511	1.0	0.776119402985075	0.318407960199005	1.0	False	False	CT: AC - DLPFC
full_cohort	590	CT_AC__PCGBA23	CT	289	8550	0.846641737186922	-0.240176483447692	Higher in Control	1.0	0.960199004975124	1.0	1.0	1.0	0.0049751243781094	0.0447761194029851	0.0130827344757693	0.192672998643148	0.192672998643148	0.0049751243781094	0.0447761194029851	0.192672998643148	False	False	CT: AC - PCG
full_cohort	590	CT_DLPFC__PCGBA23	CT	289	9360	0.979998044940449	-0.0291492237794478	Higher in Control	0.0646766169154229	0.985074626865672	0.112789709986652	1.0	1.0	0.940298507462687	0.0199004975124378	1.0	0.0694090522994782	1.0	0.940298507462687	0.0199004975124378	1.0	False	False	CT: DLPFC - PCG
full_cohort	635	TS_AC	TS	196	1770	1.32984056038295	0.411253285926893	Higher in AD	0.0049751243781094	0.0049751243781094	0.0167765822052528	0.0240464344941957	0.0240464344941957	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0240464344941957	True	True	TS: AC
full_cohort	635	TS_DLPFC	TS	196	3081	1.0297452562952	0.0422874801900028	Higher in AD	0.0049751243781094	0.82089552238806	0.0086442786069651	1.0	1.0	1.0	0.18407960199005	1.0	0.365529495380242	1.0	0.0049751243781094	0.82089552238806	1.0	False	False	TS: DLPFC
full_cohort	635	TS_PCGBA23	TS	196	1596	1.27458267999493	0.350024961551386	Higher in AD	0.54726368159204	0.0945273631840796	1.0	0.373684210526316	1.0	0.45771144278607	0.91044776119403	0.637206126231587	1.0	1.0	0.54726368159204	0.0945273631840796	1.0	False	False	TS: PCG
full_cohort	635	CT_AC__DLPFC	CT	196	4740	0.888674554803519	-0.170272914451722	Higher in Control	0.203980099502488	0.701492537313433	0.455768034825871	1.0	1.0	0.800995024875622	0.303482587064677	1.0	0.678093905472637	1.0	0.800995024875622	0.303482587064677	1.0	False	False	CT: AC - DLPFC
full_cohort	635	CT_AC__PCGBA23	CT	196	3420	1.16995338552675	0.226451049629957	Higher in AD	0.0099502487562189	0.0049751243781094	0.0415569212759731	0.0201847903340441	0.0415569212759731	0.995024875621891	1.0	1.0	1.0	1.0	0.0099502487562189	0.0049751243781094	0.0415569212759731	True	True	CT: AC - PCG
full_cohort	635	CT_DLPFC__PCGBA23	CT	196	4503	1.13415401761279	0.181616570931054	Higher in AD	0.0049751243781094	0.437810945273632	0.0111162935323383	0.9045486851457	0.9045486851457	1.0	0.567164179104478	1.0	1.0	1.0	0.0049751243781094	0.437810945273632	0.9045486851457	False	False	CT: DLPFC - PCG
full_cohort	637	TS_AC	TS	660	19701	1.04301750342993	0.0607633686915035	Higher in AD	0.0049751243781094	0.0199004975124378	0.0167765822052528	0.0739890292129098	0.0739890292129098	1.0	0.985074626865672	1.0	1.0	1.0	0.0049751243781094	0.0199004975124378	0.0739890292129098	False	True	TS: AC
full_cohort	637	TS_DLPFC	TS	660	33153	1.36299007840695	0.446775060393163	Higher in AD	0.0049751243781094	0.0049751243781094	0.0086442786069651	0.0461028192371476	0.0461028192371476	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0461028192371476	True	True	TS: DLPFC
full_cohort	637	TS_PCGBA23	TS	660	20503	1.72445510102006	0.786140566387077	Higher in AD	0.0049751243781094	0.0049751243781094	0.0706467661691542	0.0415569212759731	0.0706467661691542	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0706467661691542	False	True	TS: PCG
full_cohort	637	CT_AC__DLPFC	CT	660	51342	1.23539718600256	0.304974949625575	Higher in AD	0.0049751243781094	0.0049751243781094	0.0161691542288557	0.0309322950465066	0.0309322950465066	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0309322950465066	True	True	CT: AC - DLPFC
full_cohort	637	CT_AC__PCGBA23	CT	660	40397	1.3545270710876	0.437789227008776	Higher in AD	0.0049751243781094	0.0049751243781094	0.0227892794094046	0.0201847903340441	0.0227892794094046	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0227892794094046	True	True	CT: AC - PCG
full_cohort	637	CT_DLPFC__PCGBA23	CT	660	52374	1.65699812242325	0.728571967814527	Higher in AD	0.0049751243781094	0.0049751243781094	0.0111162935323383	0.0323383084577114	0.0323383084577114	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0323383084577114	True	True	CT: DLPFC - PCG
full_cohort	644	TS_AC	TS	538	19503	1.21163984285734	0.276960924767544	Higher in AD	0.0049751243781094	0.0049751243781094	0.0167765822052528	0.0240464344941957	0.0240464344941957	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0240464344941957	True	True	TS: AC
full_cohort	644	TS_DLPFC	TS	538	10440	1.25353818152939	0.326005939900763	Higher in AD	0.0049751243781094	0.0049751243781094	0.0086442786069651	0.0461028192371476	0.0461028192371476	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0461028192371476	True	True	TS: DLPFC
full_cohort	644	TS_PCGBA23	TS	538	18915	1.21563565291177	0.281710892842805	Higher in AD	0.995024875621891	0.0199004975124378	1.0	0.122863941163746	1.0	0.0099502487562189	0.985074626865672	0.0220771144278607	1.0	1.0	0.995024875621891	0.0199004975124378	1.0	False	False	TS: PCG
full_cohort	644	CT_AC__DLPFC	CT	538	28710	1.42553769257966	0.511506186016543	Higher in AD	0.0049751243781094	0.0049751243781094	0.0161691542288557	0.0309322950465066	0.0309322950465066	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0309322950465066	True	True	CT: AC - DLPFC
full_cohort	644	CT_AC__PCGBA23	CT	538	38610	1.41325492454595	0.499021724133357	Higher in AD	0.0049751243781094	0.0049751243781094	0.0227892794094046	0.0201847903340441	0.0227892794094046	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0227892794094046	True	True	CT: AC - PCG
full_cohort	644	CT_DLPFC__PCGBA23	CT	538	28275	1.38837031604469	0.473392425167611	Higher in AD	0.0049751243781094	0.0049751243781094	0.0111162935323383	0.0323383084577114	0.0323383084577114	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0323383084577114	True	True	CT: DLPFC - PCG
full_cohort	660	TS_AC	TS	644	21115	1.46844160074059	0.554285891473279	Higher in AD	0.0049751243781094	0.0049751243781094	0.0167765822052528	0.0240464344941957	0.0240464344941957	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0240464344941957	True	True	TS: AC
full_cohort	660	TS_DLPFC	TS	644	24976	1.26745259058377	0.341931783829101	Higher in AD	0.0049751243781094	0.0049751243781094	0.0086442786069651	0.0461028192371476	0.0461028192371476	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0461028192371476	True	True	TS: DLPFC
full_cohort	660	TS_PCGBA23	TS	644	22791	2.07771125185164	1.05499517086052	Higher in AD	0.0049751243781094	0.0049751243781094	0.0706467661691542	0.0415569212759731	0.0706467661691542	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0706467661691542	False	True	TS: PCG
full_cohort	660	CT_AC__DLPFC	CT	644	46144	1.3877455020442	0.472743017049023	Higher in AD	0.0049751243781094	0.0049751243781094	0.0161691542288557	0.0309322950465066	0.0309322950465066	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0309322950465066	True	True	CT: AC - DLPFC
full_cohort	660	CT_AC__PCGBA23	CT	644	44084	1.53484294708153	0.618091039270622	Higher in AD	0.0049751243781094	0.0049751243781094	0.0227892794094046	0.0201847903340441	0.0227892794094046	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0227892794094046	True	True	CT: AC - PCG
full_cohort	660	CT_DLPFC__PCGBA23	CT	644	47936	1.67764977434797	0.746441570636146	Higher in AD	0.0049751243781094	0.0049751243781094	0.0111162935323383	0.0323383084577114	0.0323383084577114	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0323383084577114	True	True	CT: DLPFC - PCG
full_cohort	661	TS_AC	TS	863	43365	1.3242354323053	0.40515963787336	Higher in AD	0.0049751243781094	0.0049751243781094	0.0167765822052528	0.0240464344941957	0.0240464344941957	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0240464344941957	True	True	TS: AC
full_cohort	661	TS_DLPFC	TS	863	51360	1.32563446337309	0.406683014831885	Higher in AD	0.0049751243781094	0.0049751243781094	0.0086442786069651	0.0461028192371476	0.0461028192371476	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0461028192371476	True	True	TS: DLPFC
full_cohort	661	TS_PCGBA23	TS	863	30381	1.82812804820603	0.870367125123536	Higher in AD	0.0049751243781094	0.0049751243781094	0.0706467661691542	0.0415569212759731	0.0706467661691542	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0706467661691542	False	True	TS: PCG
full_cohort	661	CT_AC__DLPFC	CT	863	94695	1.43388445581704	0.519928774572713	Higher in AD	0.0049751243781094	0.0049751243781094	0.0161691542288557	0.0309322950465066	0.0309322950465066	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0309322950465066	True	True	CT: AC - DLPFC
full_cohort	661	CT_AC__PCGBA23	CT	863	72865	1.38078817164952	0.465492011014451	Higher in AD	0.0049751243781094	0.0049751243781094	0.0227892794094046	0.0201847903340441	0.0227892794094046	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0227892794094046	True	True	CT: AC - PCG
full_cohort	661	CT_DLPFC__PCGBA23	CT	863	79287	1.53089580766274	0.614376096760994	Higher in AD	0.0049751243781094	0.0049751243781094	0.0111162935323383	0.0323383084577114	0.0323383084577114	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0323383084577114	True	True	CT: DLPFC - PCG
full_cohort	736	TS_AC	TS	125	2701	1.03481114460862	0.0493674966159665	Higher in AD	0.223880597014925	0.17910447761194	0.569520816967793	0.440172021249684	0.569520816967793	0.781094527363184	0.825870646766169	1.0	1.0	1.0	0.223880597014925	0.17910447761194	0.569520816967793	False	False	TS: AC
full_cohort	736	TS_DLPFC	TS	125	10	2.63303276346688	1.39672547330084	Higher in AD	0.0646766169154229	0.0398009950248756	0.0936463515754561	0.251469923111714	0.251469923111714	0.940298507462687	0.965174129353234	1.0	1.0	1.0	0.0646766169154229	0.0398009950248756	0.251469923111714	False	False	TS: DLPFC
full_cohort	736	TS_PCGBA23	TS	125	1035	0.95680235489397	-0.0637071545678241	Higher in Control	1.0	0.860696517412935	1.0	1.0	1.0	0.0049751243781094	0.144278606965174	0.0119740281642634	0.365849324804549	0.365849324804549	0.0049751243781094	0.144278606965174	0.365849324804549	False	False	TS: PCG
full_cohort	736	CT_AC__DLPFC	CT	125	370	1.07828810462888	0.108742699042763	Higher in AD	0.0348258706467662	0.164179104477612	0.0922240648608808	0.545990975355779	0.545990975355779	0.970149253731343	0.840796019900497	1.0	1.0	1.0	0.0348258706467662	0.164179104477612	0.545990975355779	False	False	CT: AC - DLPFC
full_cohort	736	CT_AC__PCGBA23	CT	125	3404	1.04577360223289	0.064570558766165	Higher in AD	0.840796019900497	0.0696517412935323	1.0	0.18315828266077	1.0	0.164179104477612	0.935323383084577	0.298890164561806	1.0	1.0	0.840796019900497	0.0696517412935323	1.0	False	False	CT: AC - PCG
full_cohort	736	CT_DLPFC__PCGBA23	CT	125	230	0.932434869821922	-0.100925137633681	Higher in Control	0.532338308457711	0.800995024875622	0.768933112216694	1.0	1.0	0.472636815920398	0.203980099502488	1.0	0.520877754086709	1.0	0.472636815920398	0.203980099502488	1.0	False	False	CT: DLPFC - PCG
full_cohort	737	TS_AC	TS	103	406	1.11717413906	0.159854082846398	Higher in AD	0.233830845771144	0.174129353233831	0.574669027742643	0.440172021249684	0.574669027742643	0.771144278606965	0.830845771144279	1.0	1.0	1.0	0.233830845771144	0.174129353233831	0.574669027742643	False	False	TS: AC
full_cohort	737	TS_DLPFC	TS	103	861	1.41964305397466	0.505528233254701	Higher in AD	0.0049751243781094	0.0049751243781094	0.0086442786069651	0.0461028192371476	0.0461028192371476	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0461028192371476	True	True	TS: DLPFC
full_cohort	737	TS_PCGBA23	TS	103	496	1.02515316342854	0.0358394722781045	Higher in AD	0.940298507462687	0.616915422885572	1.0	1.0	1.0	0.0646766169154229	0.388059701492537	0.120843152657764	0.798615617564352	0.798615617564352	0.940298507462687	0.616915422885572	1.0	False	False	TS: PCG
full_cohort	737	CT_AC__DLPFC	CT	103	1218	0.942758823834999	-0.0850393464247768	Higher in Control	0.0796019900497512	0.393034825870647	0.18971807628524	0.952609832194957	0.952609832194957	0.925373134328358	0.611940298507463	1.0	1.0	1.0	0.925373134328358	0.611940298507463	1.0	False	False	CT: AC - DLPFC
full_cohort	737	CT_AC__PCGBA23	CT	103	928	0.973547294455636	-0.0386770288136419	Higher in Control	0.920398009950249	0.358208955223881	1.0	0.696790022490288	1.0	0.0845771144278607	0.646766169154229	0.166804864566059	1.0	1.0	0.0845771144278607	0.646766169154229	1.0	False	False	CT: AC - PCG
full_cohort	737	CT_DLPFC__PCGBA23	CT	103	1344	1.05152694213587	0.0724858151556153	Higher in AD	0.0298507462686567	0.706467661691542	0.0569154228855721	1.0	1.0	0.975124378109453	0.298507462686567	1.0	0.699779789576707	1.0	0.0298507462686567	0.706467661691542	1.0	False	False	CT: DLPFC - PCG
full_cohort	742	TS_AC	TS	67	465	1.77435284069628	0.827292926722636	Higher in AD	0.0049751243781094	0.0049751243781094	0.0167765822052528	0.0240464344941957	0.0240464344941957	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0240464344941957	True	True	TS: AC
full_cohort	742	TS_DLPFC	TS	67	120	1.57306262500722	0.653576106855882	Higher in AD	0.0049751243781094	0.0199004975124378	0.0086442786069651	0.153676064123825	0.153676064123825	1.0	0.985074626865672	1.0	1.0	1.0	0.0049751243781094	0.0199004975124378	0.153676064123825	False	False	TS: DLPFC
full_cohort	742	TS_PCGBA23	TS	67	190	1.11690564708107	0.159507316315688	Higher in AD	0.701492537313433	0.402985074626866	1.0	0.938096403229753	1.0	0.303482587064677	0.601990049751244	0.44427347797097	1.0	1.0	0.701492537313433	0.402985074626866	1.0	False	False	TS: PCG
full_cohort	742	CT_AC__DLPFC	CT	67	496	1.51835347684886	0.602507693212114	Higher in AD	0.0049751243781094	0.0049751243781094	0.0161691542288557	0.0309322950465066	0.0309322950465066	1.0	1.0	1.0	1.0	1.0	0.0049751243781094	0.0049751243781094	0.0309322950465066	True	True	CT: AC - DLPFC
full_cohort	742	CT_AC__PCGBA23	CT	67	620	1.30124075409988	0.37988791256474	Higher in AD	0.0099502487562189	0.0049751243781094	0.0415569212759731	0.0201847903340441	0.0415569212759731	0.995024875621891	1.0	1.0	1.0	1.0	0.0099502487562189	0.0049751243781094	0.0415569212759731	True	True	CT: AC - PCG
full_cohort	742	CT_DLPFC__PCGBA23	CT	67	320	1.31747982520452	0.397780869793996	Higher in AD	0.0049751243781094	0.104477611940299	0.0111162935323383	0.33955223880597	0.33955223880597	1.0	0.900497512437811	1.0	1.0	1.0	0.0049751243781094	0.104477611940299	0.33955223880597	False	False	CT: DLPFC - PCG
full_cohort	744	TS_AC	TS	46	300	1.0046250955656	0.0066572191387353	Higher in AD	0.467661691542289	0.368159203980099	0.916364125319349	0.711901021209741	0.916364125319349	0.537313432835821	0.63681592039801	1.0	1.0	1.0	0.467661691542289	0.368159203980099	0.916364125319349	False	False	TS: AC
